Flight_Phase,Height
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
CLIMB,100
APPROACH,100
CLIMB,100
APPROACH,100
APPROACH,100
APPROACH,100
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
APPROACH,6000
CLIMB,6000
CLIMB,6000
APPROACH,6000
CLIMB,6000
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
APPROACH,900
APPROACH,900
CLIMB,900
APPROACH,900
APPROACH,900
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
CLIMB,5000
CLIMB,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
CLIMB,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
APPROACH,5000
